seascape;village;years_village;age;education_level;religion;hh_head;gender;social_network;group_hh_size.total;primary_livelihood;fishing_primary_livelihood;num_livelihoods_hh;trust_community;trust_village_leaders;trust_mgmt;trust_NGOs;trust_government;mgmt_community.benefits_domain_1;mgmt_community.benefits_category_1;mgmt_community.costs_domain_1;mgmt_community.costs_category_1;mgmt_community.impact;mgmt_community.effect_yn_2;mgmt_support;participation;fairness_decision_making;conflict_frequency;life_satisfaction_2;life_satisfaction_causes_1_domain;life_satisfaction_causes_1_category;life_satisfaction_causes_2_domain;life_satisfaction_causes_2_category;life_satisfaction_causes_3_domain;life_satisfaction_causes_3_category;type_mgmt
Northeast;Maintimbato;2;26;some_primary;Tsy mivavaka;no;female;2;5;farming;no;2;NA;NA;about_half_half;NA;NA;NA;NA;NA;NA;good;yes;supportive;passive;fair;don_t_know;better;NA;NA;NA;NA;NA;NA;lmma
Northeast;Maintimbato;3;56;some_middle_school;FJKM;yes;male;0;3;farming;no;2;about_half_half;about_half_half;distrust_more_people;about_half_half;about_half_half;NA;NA;NA;NA;NA;NA;supportive;passive;don_t_know;don_t_know;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Maintimbato;4;23;some_middle_school;Tsy mivavaka;yes;male;1;3;farming;no;2;about_half_half;trust_more_people;trust_more_people;trust_more_people;about_half_half;NA;NA;NA;NA;NA;NA;unsupportive;not_involved;unfair;no_conflict;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Maintimbato;60;60;some_middle_school;Catholic;no;female;2;2;farming;no;2;NA;NA;about_half_half;NA;NA;NA;NA;NA;NA;NA;NA;unsupportive;not_involved;don_t_know;don_t_know;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Maintimbato;21;45;some_primary;Catholic;no;female;2;5;farming;no;3;NA;NA;trust_more_people;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;lmma
Northeast;Maintimbato;55;55;some_primary;adventist;no;female;2;3;farming;no;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;lmma
Northeast;Maintimbato;34;34;primary_completed;Catholic;yes;male;1;6;farming;no;3;about_half_half;about_half_half;trust_more_people;trust_more_people;distrust_more_people;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;lmma
Northeast;Maintimbato;28;28;some_middle_school;none;yes;male;1;3;farming;no;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;lmma
Northeast;Malotrandro;5;31;primary_completed;Catholic;yes;male;1;4;farming;no;4;NA;NA;about_half_half;NA;NA;NA;NA;NA;NA;NA;NA;supportive;not_involved;don_t_know;no_conflict;better;economy;livelihoods;economy;economic wealth;health;food security;lmma
Northeast;Malotrandro;23;23;some_middle_school;none;no;male;0;3;farming;no;3;NA;NA;trust_more_people;NA;NA;NA;NA;NA;NA;NA;NA;supportive;active;fair;no_conflict;better;health;food security;social;education and knowledge;economic;economic wealth;lmma
Northeast;Malotrandro;1;19;some_middle_school;Catholic;no;male;2;5;farming;no;3;NA;NA;trust_more_people;NA;NA;NA;NA;NA;NA;NA;NA;supportive;active;fair;no_conflict;better;NA;NA;NA;NA;NA;NA;lmma
Northeast;Malotrandro;35;35;primary_completed;Tsy mivavaka;no;male;1;5;farming;no;2;NA;NA;about_half_half;NA;NA;NA;NA;NA;NA;NA;NA;neutral;passive;fair;no_conflict;better;NA;NA;NA;NA;NA;NA;lmma
Northeast;Malotrandro;70;70;NA;NA;NA;male;NA;4;farming;no;2;NA;NA;trust_more_people;NA;NA;NA;NA;NA;NA;NA;NA;neutral;not_involved;fair;no_conflict;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Malotrandro;42;42;some_primary;NA;yes;female;1;4;farming;no;2;NA;NA;about_half_half;NA;NA;NA;NA;NA;NA;NA;NA;neutral;passive;fair;no_conflict;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Malotrandro;35;35;some_primary;adventist;yes;male;1;5;farming;no;2;NA;NA;trust_more_people;NA;NA;NA;NA;NA;NA;NA;no;supportive;not_involved;don_t_know;no_conflict;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Malotrandro;7;21;primary_completed;Catholic;yes;female;0;2;farming;no;2;NA;NA;trust_more_people;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;lmma
Northeast;Malotrandro;31;31;some_primary;Tsy mivavaka;yes;male;2;4;farming;no;2;NA;NA;about_half_half;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;lmma
Northeast;Malotrandro;34;34;some_primary;Tsy mivavaka;yes;male;1;5;farming;no;3;NA;NA;trust_more_people;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;lmma
Northeast;Malotrandro;40;40;some_middle_school;Catholic;yes;NA;1;5;farming;no;2;NA;NA;trust_more_people;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;lmma
Northeast;Malotrandro;23;23;some_primary;Catholic;yes;female;1;3;farming;no;2;NA;NA;about_half_half;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;lmma
Northeast;Malotrandro;75;75;NA;FJKM;yes;male;0;4;farming;no;2;NA;NA;trust_more_people;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;lmma
Northeast;Malotrandro;32;32;primary_completed;Tsy mivavaka;yes;male;1;4;farming;no;3;NA;NA;trust_more_people;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;lmma
Northeast;Malotrandro;5;31;primary_completed;Catholic;yes;male;1;4;farming;no;4;NA;NA;about_half_half;NA;NA;NA;NA;NA;NA;NA;NA;supportive;not_involved;don_t_know;no_conflict;better;NA;NA;NA;NA;NA;NA;lmma
Northeast;Malotrandro;23;23;some_middle_school;none;no;male;0;3;farming;no;3;NA;NA;trust_more_people;NA;NA;NA;NA;NA;NA;NA;NA;supportive;active;fair;no_conflict;better;NA;NA;NA;NA;NA;NA;lmma
Northeast;Malotrandro;12;41;some_primary;Catholic;no;female;1;8;farming;no;2;NA;NA;trust_more_people;NA;NA;NA;NA;NA;NA;neutral;yes;supportive;not_involved;fair;no_conflict;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Malotrandro;1;19;some_middle_school;Catholic;no;male;2;5;farming;no;3;NA;NA;trust_more_people;NA;NA;NA;NA;NA;NA;NA;NA;supportive;active;fair;no_conflict;better;NA;NA;NA;NA;NA;NA;lmma
Northeast;Malotrandro;35;35;primary_completed;Tsy mivavaka;no;male;1;5;farming;no;2;NA;NA;about_half_half;NA;NA;NA;NA;NA;NA;NA;NA;neutral;passive;fair;no_conflict;better;NA;NA;NA;NA;NA;NA;lmma
Northeast;Malotrandro;70;70;NA;NA;NA;male;NA;4;farming;no;2;NA;NA;trust_more_people;NA;NA;NA;NA;NA;NA;NA;NA;neutral;not_involved;fair;no_conflict;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Malotrandro;42;42;some_primary;NA;yes;female;1;4;farming;no;2;NA;NA;about_half_half;NA;NA;NA;NA;NA;NA;NA;NA;neutral;passive;fair;no_conflict;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Malotrandro;35;35;some_primary;adventist;yes;male;1;5;farming;no;2;NA;NA;trust_more_people;NA;NA;NA;NA;NA;NA;NA;no;supportive;not_involved;don_t_know;no_conflict;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Malotrandro;7;21;primary_completed;Catholic;yes;female;0;2;farming;no;2;NA;NA;trust_more_people;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;lmma
Northeast;Malotrandro;31;31;some_primary;Tsy mivavaka;yes;male;2;4;farming;no;2;NA;NA;about_half_half;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;lmma
Northeast;Malotrandro;34;34;some_primary;Tsy mivavaka;yes;male;1;5;farming;no;3;NA;NA;trust_more_people;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;lmma
Northeast;Malotrandro;40;40;some_middle_school;Catholic;yes;NA;1;5;farming;no;2;NA;NA;trust_more_people;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;lmma
Northeast;Malotrandro;23;23;some_primary;Catholic;yes;female;1;3;farming;no;2;NA;NA;about_half_half;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;lmma
Northeast;Malotrandro;75;75;NA;FJKM;yes;male;0;4;farming;no;2;NA;NA;trust_more_people;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;lmma
Northeast;Malotrandro;32;32;primary_completed;Tsy mivavaka;yes;male;1;4;farming;no;3;NA;NA;trust_more_people;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;lmma
Northeast;Rantohely Secteur;5;26;some_middle_school;FJKM;no;male;1;3;farming;no;2;about_half_half;about_half_half;trust_more_people;about_half_half;trust_more_people;NA;NA;NA;NA;NA;NA;supportive;not_involved;don_t_know;don_t_know;better;economy;material wealth;social;education and knowledge;economic;economic wealth;lmma
Northeast;Rantohely Secteur;25;25;primary_completed;Catholic;yes;male;2;3;farming;no;3;about_half_half;distrust_more_people;about_half_half;about_half_half;about_half_half;NA;NA;NA;NA;NA;NA;supportive;active;unfair;more_than_once_year;better;economy;economic wealth;social;education and knowledge;health;emotional health;lmma
Northeast;Rantohely Secteur;60;60;primary_completed;Tsy mivavaka;yes;male;6;6;farming;no;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no_conflict;better;economy;livelihoods;economy;livelihoods;NA;NA;lmma
Northeast;Rantohely Secteur;22;22;primary_completed;FJKM;no;female;1;3;farming;no;2;about_half_half;about_half_half;about_half_half;about_half_half;trust_more_people;NA;NA;NA;NA;NA;NA;supportive;active;fair;don_t_know;better;economy;economic wealth;economy;economic wealth;economy;economic wealth;lmma
Northeast;Rantohely Secteur;5;31;some_middle_school;adventist;no;female;2;3;farming;no;2;about_half_half;trust_more_people;about_half_half;about_half_half;trust_more_people;NA;NA;NA;NA;NA;no;supportive;not_involved;fair;don_t_know;better;economy;economic wealth;social;education and knowledge;economic;material wealth;lmma
Northeast;Rantohely Secteur;21;21;primary_completed;FJKM;yes;male;1;3;farming;no;2;NA;NA;trust_more_people;NA;NA;NA;NA;NA;NA;NA;NA;unsupportive;active;neither;no_conflict;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Rantohely Secteur;20;20;some_primary;FJKM;NA;female;NA;4;farming;no;2;about_half_half;about_half_half;about_half_half;trust_more_people;about_half_half;NA;NA;NA;NA;NA;NA;supportive;not_involved;fair;don_t_know;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Rantohely Secteur;12;55;NA;Tsy mivavaka;yes;male;0;4;farming;no;3;distrust_more_people;trust_more_people;about_half_half;trust_more_people;distrust_more_people;NA;NA;NA;NA;NA;NA;very_unsupportive;not_involved;NA;NA;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Rantohely Secteur;21;21;some_primary;FJKM;yes;male;1;3;farming;no;2;distrust_more_people;distrust_more_people;trust_more_people;trust_more_people;about_half_half;NA;NA;NA;NA;NA;NA;unsupportive;active;neither;no_conflict;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Rantohely Secteur;50;50;some_primary;adventist;yes;male;1;2;farming;no;2;about_half_half;about_half_half;about_half_half;about_half_half;about_half_half;NA;NA;NA;NA;NA;NA;very_supportive;not_involved;fair;don_t_know;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Rantohely Secteur;50;50;some_primary;Catholic;no;female;2;3;farming;no;no;no;no;no;no;no;NA;NA;NA;NA;NA;no;supportive;not_involved;fair;don_t_know;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Rantohely Secteur;6;22;some_secondary;FJKM;no;female;1;7;farming;no;3;about_half_half;about_half_half;trust_more_people;about_half_half;about_half_half;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;lmma
Northeast;Rantohely Secteur;75;75;primary_completed;Catholic;yes;male;2;5;farming;no;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;lmma
Northeast;Rantohely Secteur;20;20;some_primary;FJKM;yes;female;0;3;farming;no;3;about_half_half;about_half_half;about_half_half;trust_more_people;trust_more_people;NA;NA;NA;NA;good;yes;supportive;passive;fair;don_t_know;better;NA;NA;NA;NA;NA;NA;lmma
Northeast;Rantohely Secteur;20;20;some_middle_school;FJKM;no;female;0;7;farming;no;2;about_half_half;distrust_more_people;about_half_half;about_half_half;trust_more_people;NA;NA;NA;NA;good;yes;supportive;not_involved;fair;don_t_know;better;NA;NA;NA;NA;NA;NA;lmma
Northeast;Rantohely Secteur;5;26;some_middle_school;FJKM;no;male;1;3;farming;no;2;about_half_half;about_half_half;trust_more_people;about_half_half;trust_more_people;NA;NA;NA;NA;NA;NA;supportive;not_involved;don_t_know;don_t_know;better;NA;NA;NA;NA;NA;NA;lmma
Northeast;Rantohely Secteur;25;25;primary_completed;Catholic;yes;male;2;3;farming;no;3;about_half_half;distrust_more_people;about_half_half;about_half_half;about_half_half;NA;NA;NA;NA;NA;NA;supportive;active;unfair;more_than_once_year;better;NA;NA;NA;NA;NA;NA;lmma
Northeast;Rantohely Secteur;60;60;primary_completed;Tsy mivavaka;yes;male;6;6;farming;no;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no_conflict;better;NA;NA;NA;NA;NA;NA;lmma
Northeast;Rantohely Secteur;22;22;primary_completed;FJKM;no;female;1;3;farming;no;2;about_half_half;about_half_half;about_half_half;about_half_half;trust_more_people;NA;NA;NA;NA;NA;NA;supportive;active;fair;don_t_know;better;NA;NA;NA;NA;NA;NA;lmma
Northeast;Rantohely Secteur;5;31;some_middle_school;adventist;no;female;2;3;farming;no;2;about_half_half;trust_more_people;about_half_half;about_half_half;trust_more_people;NA;NA;NA;NA;NA;no;supportive;not_involved;fair;don_t_know;better;NA;NA;NA;NA;NA;NA;lmma
Northeast;Rantohely Secteur;30;30;some_middle_school;Catholic;yes;male;1;5;farming;no;3;trust_more_people;trust_more_people;distrust_more_people;trust_more_people;not_at_all;NA;NA;NA;NA;good;yes;supportive;not_involved;fair;don_t_know;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Rantohely Secteur;30;30;some_middle_school;Catholic;yes;male;1;5;farming;no;3;trust_more_people;trust_more_people;distrust_more_people;trust_more_people;not_at_all;NA;NA;NA;NA;good;yes;supportive;not_involved;fair;don_t_know;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Rantohely Secteur;21;21;primary_completed;FJKM;yes;male;1;3;farming;no;2;NA;NA;trust_more_people;NA;NA;NA;NA;NA;NA;NA;NA;unsupportive;active;neither;no_conflict;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Rantohely Secteur;20;20;some_primary;FJKM;NA;female;NA;4;farming;no;2;about_half_half;about_half_half;about_half_half;trust_more_people;about_half_half;NA;NA;NA;NA;NA;NA;supportive;not_involved;fair;don_t_know;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Rantohely Secteur;12;55;NA;Tsy mivavaka;yes;male;0;4;farming;no;3;distrust_more_people;trust_more_people;about_half_half;trust_more_people;distrust_more_people;NA;NA;NA;NA;NA;NA;very_unsupportive;not_involved;NA;NA;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Rantohely Secteur;21;21;some_primary;FJKM;yes;male;1;3;farming;no;2;distrust_more_people;distrust_more_people;trust_more_people;trust_more_people;about_half_half;NA;NA;NA;NA;NA;NA;unsupportive;active;neither;no_conflict;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Rantohely Secteur;50;50;some_primary;adventist;yes;male;1;2;farming;no;2;about_half_half;about_half_half;about_half_half;about_half_half;about_half_half;NA;NA;NA;NA;NA;NA;very_supportive;not_involved;fair;don_t_know;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Rantohely Secteur;50;50;some_primary;Catholic;no;female;2;3;farming;no;no;no;no;no;no;no;NA;NA;NA;NA;NA;no;supportive;not_involved;fair;don_t_know;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Rantohely Secteur;6;22;some_secondary;FJKM;no;female;1;7;farming;no;3;about_half_half;about_half_half;trust_more_people;about_half_half;about_half_half;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;lmma
Northeast;Rantohely Secteur;75;75;primary_completed;Catholic;yes;male;2;5;farming;no;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;lmma
Northeast;Rantohely Secteur;2;22;some_middle_school;Catholic;yes;male;1;4;farming;no;1;trust_more_people;trust_all;trust_all;trust_more_people;about_half_half;NA;NA;NA;NA;good;yes;supportive;NA;fair;no_conflict;better;NA;NA;NA;NA;health;food security;lmma
Northeast;Tanambao;1;23;some_primary;FJKM;no;female;NA;2;farming;no;2;NA;NA;trust_all;NA;NA;NA;NA;NA;NA;NA;NA;neutral;not_involved;NA;no_conflict;better;health;food security;NA;NA;NA;NA;lmma
Northeast;Tanambao;40;62;NA;Tsy mivavaka;yes;female;1;2;farming;no;3;about_half_half;about_half_half;about_half_half;about_half_half;about_half_half;NA;NA;NA;NA;NA;NA;supportive;active;fair;more_than_once_year;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Tanambao;32;32;primary_completed;none;yes;male;1;5;farming;no;3;NA;NA;about_half_half;NA;NA;NA;NA;NA;NA;NA;NA;supportive;active;unfair;more_than_once_year;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Tanambao;28;28;some_middle_school;none;yes;male;1;4;farming;no;3;NA;NA;about_half_half;NA;NA;NA;NA;NA;NA;NA;NA;supportive;passive;unfair;more_than_once_year;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Tanambao;41;41;NA;none;no;female;1;3;farming;no;3;NA;NA;about_half_half;NA;NA;NA;NA;NA;NA;NA;NA;supportive;passive;unfair;more_than_once_year;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Tanambao;3;35;some_middle_school;FJKM;yes;male;1;5;farming;no;3;NA;NA;distrust_more_people;NA;NA;NA;NA;NA;NA;NA;NA;supportive;not_involved;unfair;more_than_once_year;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Tanambao;33;33;primary_completed;Catholic;yes;male;1;2;farming;no;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;supportive;active;unfair;more_than_once_year;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Tanambao;30;30;NA;none;yes;male;2;3;farming;no;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;supportive;active;unfair;more_than_once_year;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Tanambao;52;52;primary_completed;Catholic;yes;male;1;4;farming;no;3;about_half_half;about_half_half;about_half_half;about_half_half;about_half_half;NA;NA;NA;NA;NA;NA;supportive;passive;fair;more_than_once_year;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Tanambao;25;25;NA;none;yes;male;1;3;farming;no;3;NA;NA;about_half_half;NA;NA;NA;NA;NA;NA;NA;NA;supportive;active;unfair;more_than_once_year;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Tanambao;29;29;primary_completed;none;yes;male;2;7;farming;no;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;supportive;active;unfair;more_than_once_year;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Tanambao;20;63;NA;none;yes;male;1;2;farming;no;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;supportive;passive;unfair;more_than_once_year;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Tanambao;34;34;primary_completed;none;yes;male;1;3;farming;no;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;supportive;active;unfair;more_than_once_year;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Tanambao;45;45;some_primary;none;yes;male;1;2;farming;no;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;lmma
Northeast;Tanambao;51;51;middle_school_completed;Catholic;NA;male;2;6;farming;no;3;NA;NA;distrust_more_people;NA;NA;NA;NA;NA;NA;bad;yes;supportive;passive;unfair;more_than_once_year;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Tanambao;28;28;some_primary;none;yes;male;NA;1;farming;no;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;lmma
Northeast;Tanambao;34;34;NA;NA;yes;male;1;5;farming;no;3;NA;NA;about_half_half;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;lmma
Northeast;Tanambao;45;45;primary_completed;Catholic;yes;male;1;4;farming;no;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;lmma
Northeast;Tanambao;42;42;primary_completed;none;yes;male;1;5;farming;no;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;lmma
Northeast;Tanambao;8;38;some_primary;Catholic;yes;male;0;4;farming;no;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;lmma
Northeast;Tanambao;20;48;NA;none;yes;female;1;3;farming;no;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;lmma
Northeast;Tanambao;1;23;some_primary;FJKM;no;female;NA;2;farming;no;2;NA;NA;trust_all;NA;NA;NA;NA;NA;NA;NA;NA;neutral;not_involved;NA;no_conflict;better;NA;NA;NA;NA;NA;NA;lmma
Northeast;Tanambao;40;62;NA;Tsy mivavaka;yes;female;1;2;farming;no;3;about_half_half;about_half_half;about_half_half;about_half_half;about_half_half;NA;NA;NA;NA;NA;NA;supportive;active;fair;more_than_once_year;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Tanambao;32;32;primary_completed;none;yes;male;1;5;farming;no;3;NA;NA;about_half_half;NA;NA;NA;NA;NA;NA;NA;NA;supportive;active;unfair;more_than_once_year;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Tanambao;28;28;some_middle_school;none;yes;male;1;4;farming;no;3;NA;NA;about_half_half;NA;NA;NA;NA;NA;NA;NA;NA;supportive;passive;unfair;more_than_once_year;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Tanambao;41;41;NA;none;no;female;1;3;farming;no;3;NA;NA;about_half_half;NA;NA;NA;NA;NA;NA;NA;NA;supportive;passive;unfair;more_than_once_year;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Tanambao;3;35;some_middle_school;FJKM;yes;male;1;5;farming;no;3;NA;NA;distrust_more_people;NA;NA;NA;NA;NA;NA;NA;NA;supportive;not_involved;unfair;more_than_once_year;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Tanambao;33;33;primary_completed;Catholic;yes;male;1;2;farming;no;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;supportive;active;unfair;more_than_once_year;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Tanambao;30;30;NA;none;yes;male;2;3;farming;no;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;supportive;active;unfair;more_than_once_year;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Tanambao;52;52;primary_completed;Catholic;yes;male;1;4;farming;no;3;about_half_half;about_half_half;about_half_half;about_half_half;about_half_half;NA;NA;NA;NA;NA;NA;supportive;passive;fair;more_than_once_year;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Tanambao;25;25;NA;none;yes;male;1;3;farming;no;3;NA;NA;about_half_half;NA;NA;NA;NA;NA;NA;NA;NA;supportive;active;unfair;more_than_once_year;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Tanambao;29;29;primary_completed;none;yes;male;2;7;farming;no;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;supportive;active;unfair;more_than_once_year;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Tanambao;20;63;NA;none;yes;male;1;2;farming;no;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;supportive;passive;unfair;more_than_once_year;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Tanambao;34;34;primary_completed;none;yes;male;1;3;farming;no;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;supportive;active;unfair;more_than_once_year;no_change;NA;NA;NA;NA;NA;NA;lmma
Northeast;Tanambao;45;45;some_primary;none;yes;male;1;2;farming;no;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;lmma
Northeast;Tanambao;51;51;middle_school_completed;Catholic;NA;male;2;6;farming;no;3;NA;NA;distrust_more_people;NA;NA;NA;NA;NA;NA;bad;yes;supportive;passive;unfair;more_than_once_year;no_change;NA;NA;NA;NA;NA;NA;lmma
