respondent_id;country.x;seascape;province;district;village;survey_date;interviewer_NAme;where_from;years_village;age;education_level;clan;religion;marital_status;hh_head;gender;social_network;group_hh_size.adult_males;group_hh_size.adult_females;group_hh_size.male_children;group_hh_size.female_children;group_hh_size.children;group_hh_size.total;primary_livelihood;fishing_primary_livelihood;num_livelihoods_resp;num_livelihoods_hh;fishing_identity;fishing_gears_diversity;gear_rank;catch_normal_day;catch_units;catch_notes;effort_normal_day;cpue;value_normal_day;toUSd2016rate;value_normal_day_USd;num_crew;percent_catch_eat;percent_catch_sell;percent_catch_giveaway;capacity_change.keep_fishing;capacity_change.fish_more;capacity_change.change_grounds;capacity_change.change_gear;capacity_change.fish_less;capacity_change.stop_fishing;capacity_change.other;capacity_change_other;dependence_local_seafood;perception_resource_change;perception_resource_change_describe;perception_resource_change_2;perception_resource_change_describe_2_fra;perception_resource_change_describe_2_eng;human_actions_agency;human_agency;trust_community;trust_village_leaders;trust_mgmt;trust_NGOs;trust_government;rules.places_description;rules.gears_description;rules.times_description;rules.species_description;rules.other_description;rules.places_rule_origin;rules.gears_rule_origin;rules.times_rule_origin;rules.species_rule_origin;rules.other_rule_origin;rules.places_who_created_rules_other;rules.gears_who_created_rules_other;rules.times_who_created_rules_other;rules.species_who_created_rules_other;rules.other_who_created_rules_other;rules.places_poaching_level;rules.gears_poaching_level;rules.times_poaching_level;rules.species_poaching_level;rules.other_poaching_level;mgmt_community.effect_yn;mgmt_community.benefits;mgmt_community.effect_yn_2;mgmt_community.benefits_fra;mgmt_community.benefits_eng;mgmt_community.costs;mgmt_community.costs_fra;mgmt_community.costs_eng;mgmt_community.impact;mgmt_personal.effect_yn;mgmt_personal.benefits;mgmt_personal.effect_yn_2;mgmt_personal.benefits_fra;mgmt_personal.benefits_eng;mgmt_personal.costs;mgmt_personal.costs_fra;mgmt_personal.costs_eng;mgmt_personal.impact;mgmt_who_most_positively;mgmt_who_most_negatively;mgmt_fairness;why_mgmt_fairness;mgmt_effect_catch;mgmt_effect_effort;mgmt_effect_reliability;mgmt_support;why_mgmt_support;participation;political_efficacy;fairness_decision_making;why_fairness_decision_making;conflict_frequency;conflict_frequency_explain;life_satisfaction;life_satisfaction_causes_1;life_satisfaction_2;life_satisfaction_causes_1_fra;life_satisfaction_causes_1_eng;life_satisfaction_causes_1_domain_1;life_satisfaction_causes_1_domain_2;life_satisfaction_causes_1_category_1;life_satisfaction_causes_1_category_2;life_satisfaction_causes_2;life_satisfaction_causes_2_fra;life_satisfaction_causes_2_eng;life_satisfaction_causes_2_domain_1;life_satisfaction_causes_2_domain_2;life_satisfaction_causes_2_category_1;life_satisfaction_causes_2_category_2;life_satisfaction_causes_3;life_satisfaction_causes_3_fra;life_satisfaction_causes_3_eng;life_satisfaction_causes_3_domain_1;life_satisfaction_causes_3_domain_2;life_satisfaction_causes_3_category_1;life_satisfaction_causes_23_category_2;leaving_feeling;capacity_change;capacity_change.b;aXIS_1;aXIS_2;aXIS_3;aXIS_4;aXIS_5;assets.how_many_cooking_pots;assets.how_many_radios;assets.how_many_dvd;assets.how_many_mattresses;assets.how_many_mobile_phones;assets.how_many_smartphone;assets.how_many_indoor_toilets;assets.how_many_electric_fan.1;assets.how_many_piped_water;assets.how_many_washing_machines;assets.how_many_computers;assets.how_many_electric_refrigerators;assets.how_many_goats;assets.how_many_televisions;assets.how_many_satellite_dishs;assets.running_water;roof_material.2;wall_material.2;floor_material.2;electricity.2;boat.2;toilets.2;mode_transport.2;country.y;Num_Infrast
375;Madagascar;Northeast;Maroantsetra;Maroantsetra;Anandrivola;07/11/2016;Velonjara Alain Bruni;this_village;6;22;some_middle_school;betsimisaraka;Tsy mivavaka;married;yes;male;2;1;1;0;1;1;3;fishing_gleaning;yes;2;2;somewhat_agree;1;mesh_gill_net_below5;12;bundles;NA;7;NA;24000;3137.618;7.649114711;1;5;87;8;false;false;false;false;false;true;false;NA;more_than_once_week;decreasing;les produits ont beaucoup diminuer;decreasing;diminution de la quantite de produitts;decrease in products quantity;yes;interdire les bateaux de peche;about_half_half;about_half_half;trust_more_people;trust_more_people;about_half_half;vatolava;filet a petit maile, Ramikaoko;mauvaiis temps;tortue marine;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;stop_fishing;NA;-0.0338515826820993;-0.0202170723456167;0.0748433485087839;-0.00852370908470959;0.0189907081940461;>1;0;0;>1;0;0;0;0;0;0;0;0;0;0;0;yes;thach;thach;thach;solar;no_motor;latrine;no_transport;Madagascar;7
701;Madagascar;Northeast;Mananara;Mananara Nord;Malotrandro;11/12/2016;Velonjara Alain Bruni;coastal_area_other;3;22;some_middle_school;betsimisaraka;Catholic;married;no;female;0;1;1;0;2;2;4;middleman;no;2;2;NA;0;NA;NA;NA;NA;NA;NA;NA;3137.618;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;more_than_once_week;increasing_a_lot;NA;increasing_a_lot;NA;NA;no;je ne sais pas;NA;NA;trust_more_people;NA;NA;ankarana;Laity,filet a petit maille;mauvais temps;tortue marine-antsingora ---Tortue de mer;NA;fishers_local_users and NGO;fishers_local_users and NGO;fishers_local_users;fishers_local_users and NGO;NA;NA;NA;NA;NA;NA;no_one;no_one;no_one;no_one;NA;no;NA;no;NA;NA;NA;NA;NA;NA;yes;on a pu preserver nos poissons;yes;on a pu preserver nos poissons;we preserved our fish;rien;aucun;none;good;les membres de l'associations car ils gagnent de l'argent;ceux qui ne sont pas membres;fair;NA;somewhat_more;easier;somewhat_more_reliable;neutral;NA;not_involved;strongly_disagree;neither;NA;no_conflict;NA;no_change;NA;no_change;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;neither;NA;NA;0.185536546872802;-0.091383348281411;0.126748996740457;0.0796673322316544;-0.0154549550758224;>1;0;1;1;>1;0;0;0;0;0;0;0;0;0;0;yes;metal;wood;wood;solar;no_boat;latrine;bicycle;Madagascar;4
224;Madagascar;Northwest;Nosy be;Nosy be;Anjiabe;06/12/2016;RalaIbozaka Herilala Paul;this_country;1;22;some_middle_school;Sakalava;FJKM;married;no;female;2;1;1;1;3;4;6;Mivarotro mokary;no;2;2;NA;0;NA;NA;NA;NA;NA;NA;NA;3137.618;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;once_per_day;don_t_know;NA;don_t_know;NA;NA;no;NA;NA;NA;trust_all;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;no;NA;NA;NA;NA;NA;NA;no;NA;no;NA;NA;NA;NA;NA;NA;les fokonolona sont la pour constater si c'est bien pou nous ou non;NA;neither;NA;don_t_know;don_t_know;don_t_know;supportive;la gestion peut nous conduire a une organisation plus meilleur;passive;somewhat_disagree;fair;tout le monde participent aux prises de decision;no_conflict;NA;better;NA;better;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;neither;NA;NA;0.0230046771835894;0.0603351726891225;-0.0386074539862885;0.0893575942668596;-0.0499748516574302;>1;1;0;>1;>1;0;0;0;0;0;0;0;0;0;0;yes;thach;thach;wood;petrol;no_boat;no_toilet;no_transport;Madagascar;9
414;Madagascar;Northwest;Ambanja;Ambandja;Antafiambotry;01/12/2016;Ravelontsaina Daniel;this_village;5;22;some_primary;antemoro;FJKM;married;yes;female;0;1;1;2;0;2;4;NA;NA;1;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;3137.618;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;more_than_once_week;decreasing;les nombres des personnes qui peche des poisson serdines ont augmenter;decreasing;augmentation du nombre de pecheurs;increase in the number of fishermen;yes;interdire l'utilisation des filet llegaux;trust_all;trust_all;trust_all;about_half_half;trust_all;Mahambo;filet Kaokobe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.135099984420989;0.000784974931258618;0.018538965771715;0.0541398333625342;-0.0918371887048069;>1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;no;thach;thach;wood;none;no_boat;no_toilet;no_transport;Madagascar;9
945;Madagascar;Southwest;Soariake;Tulear 2;Tsifota;13/12/2016;Laurence Hubertine;this_district;3;22;NA;masikoro;Protestant;married;yes;male;NA;1;1;3;1;4;6;fishing_gleaning;yes;2;2;somewhat_disagree;1;mesh_gill_net_below5;10;kgs;ecole, nourriture;4;NA;30000;3137.618;9.561393388;2;10;90;NA;false;false;true;false;false;false;false;NA;more_than_once_day;decreasing;vali-bato;decreasing;pratique du valibato;practice of valibato;yes;reserve;trust_more_people;about_half_half;NA;trust_more_people;trust_more_people;reserve temporaire= sambele;vali-bato, senne de plage, peche au poison;octobre a avril= langouste;tortue de mer, baleine, dauphin;NA;NGO and government;NGO and government;NGO and government;NGO and government;NA;NA;NA;NA;NA;rien;no_one;no_one;no_one;no_one;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;no;NA;NA;NA;NA;NA;NA;collecteur= beaucoup de produits;pecheur= pas de produits;don_t_know;NA;somewhat_less;neither;no_change;unsupportive;pas augmenter;not_involved;somewhat_disagree;don_t_know;NA;no_conflict;NA;worse;pas de vie;worse;pas de vie;no life;health;NA;emotional health;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;sad;change_grounds;yes;-0.226519954126974;0.0115046660353624;0.00420058441969732;-0.0859288385875177;-0.03432945830259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;thach;thach;dirt;NA;no_motor;no_toilet;no_transport;Madagascar;8
173;Madagascar;Northwest;Ambanja;Ambandja;Antafiambotry;02/12/2016;datsune;this_country;4;22;some_primary;Tsimihety;none;married;no;female;0;1;1;1;1;2;4;fishing_gleaning;yes;2;2;somewhat_agree;1;mesh_gill_net_above5;50;kgs;sardine;5;NA;1,00E+05;3137.618;31.87131129;2;2;96;2;true;false;false;false;false;false;false;NA;once_per_day;decreasing;car les gens qui font des peche augmentent de tepms en temps;decreasing;augmentation du nombre de pecheurs;increase in the number of fishermen;no;je ne sais pas;about_half_half;about_half_half;about_half_half;about_half_half;trust_more_people;je ne sais pas;Harato kaoko be;jour tabou;Tortue de mer;je ne sais pas;don_t_know;fishers_local_users and government;government;don_t_know;don_t_know;NA;NA;NA;NA;NA;dont_know;NA;no_one;no_one;dont_know;no;NA;no;NA;NA;NA;NA;NA;NA;yes;aucune;yes;aucun;none;cette gestion donne de jalosie entre nous;jalousie entre membres de la communaute a cause de la gestion;jealousy between members of the community because of management;bad;les personnes qui ont eu le pouvoir;pecheur;unfair;car le grand est grand mais le petit reste petit;somewhat_less;neither;somewhat_less_reliable;unsupportive;manavakavaka ny mpitantana;not_involved;somewhat_disagree;neither;car ceraines decision ne venant pas de pecheur;daily;NA;worse;pas d'argent car le prise de poisson ne surmonte pas bien;worse;pas d'argent car le prise de poisson ne surmonte pas bien;no money because fish catch is not good enough;economic;economic;economic wealth;livelihoods;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;happy;keep_fishing;no;-0.079940105117269;0.0305171576636498;0.0864402461035966;0.0146066513927113;-0.0958016881430306;>1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;no;metal;thach;wood;battery;no_boat;no_toilet;no_transport;Madagascar;9
1171;Madagascar;Northwest;Nosy be;Nosy be;Anjiabe;05/12/2016;alban;this_village;22;22;some_middle_school;Sakalava;adventist;married;yes;male;1;1;1;0;1;1;3;farming;no;4;3;somewhat_agree;2;mesh_gill_net_above5;100;bundles;NA;8;NA;3,00E+05;3137.618;95.61393388;3;3;95;2;false;false;true;false;false;true;false;NA;more_than_once_week;no_change;NA;no_change;NA;NA;no;n'y a pas;NA;NA;NA;NA;NA;n'y a pas;kaokobe;n'y a pas;zafiline;n'y a pas;NA;fishers_local_users;NA;fishers_local_users;NA;NA;NA;NA;NA;NA;NA;no_one;NA;no_one;NA;no;NA;no;NA;NA;NA;NA;NA;NA;no;NA;no;NA;NA;NA;NA;NA;NA;n'y a pas;n'y a pas;don_t_know;NA;no_change;neither;no_change;neutral;NA;passive;neither;don_t_know;NA;no_conflict;NA;a_lot_better;due a l'augmentation du prix de la vanille;a_lot_better;due a l'augmentation du prix de la vanille;raise of vanilla prices;health;NA;food security;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;very_sad;stop_fishing;NA;0.161528904315124;0.164757778397176;-0.103539582307724;-0.0920775656293091;-0.133244436412718;>1;1;1;>1;>1;0;0;0;0;0;0;0;0;1;0;no;metal;thach;cement;multiple;no_boat;no_toilet;no_transport;Madagascar;9
785;Madagascar;Southwest;Toliara II;Tulear 2;Tsifota;14/12/2016;Soanahary Gerard;this_village;NA;22;some_middle_school;Vezo;NA;married;no;female;0;1;1;2;1;3;5;fishing_gleaning;yes;3;3;somewhat_disagree;6;mesh_gill_net_above5;10;kgs;NA;4;NA;30000;3137.618;9.561393388;4;40;60;0;false;true;false;false;false;false;false;NA;more_than_once_day;decreasing;Il y a beaucoup des pecheurs qui vont a la peche;decreasing;beaucoup de pecheurs;lots of fishermen;yes;Faire du reserve;trust_more_people;trust_more_people;NA;trust_more_people;trust_more_people;Sambele;Poison/Petite senne et senne a la plage/Valibato;-;Tortues de mer/dauphin/baleine;-;fishers_local_users and NGO;NGO and government;NGO and government;NGO and government;NA;NA;NA;NA;NA;NA;a_few;a_few;a_few;no_one;NA;no;-;no;-;NA;NA;NA;NA;NA;yes;beaucoup de prises au moment de l'ouverture de la reserve;yes;beaucoup des prises au moment de l'ouverture du reserve;many catch during the fishing season in the reserve;La bonne prise n'est pas durable juste deux a trois jour apres de l'ouverture seulment et apres insuffisants;bonne prise n'est pas durable juste deux a trois jour apres l'ouverture seulement et apres insuffisants;there are good catch only two days after the fishing season starts and then it is not sufficient;good;Les collecteurs: ils ont beaucoup de produits et les vendent plus cher/Les pecheurs: ils ont beaucoup de prises;NA;unfair;chaque pecheur a ses propres prises;somewhat_more;easier;no_change;supportive;Les pecheurs ont beaucoup de prises meme si on a quelque moins;not_involved;somewhat_agree;don_t_know;NA;don_t_know;NA;better;on a quelque activite de subsistance;better;on a quelque activite de subsistance;we have several livelihoods;economic;NA;livelihoods;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;neither;fish_more;yes;-0.0878876426569567;0.047751060387416;0.0264417972859489;-0.159956961342798;0.0502326679320347;>1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;no;metal;cement;cement;battery;no_motor;no_toilet;no_transport;Madagascar;8
1299;Madagascar;Southwest;Toliara II;Tulear 2;Tsifota;13/12/2016;Tombozafy Velonera;this_village;22;22;primary_completed;Vezo;Protestant;single;yes;female;1;NA;1;1;NA;#VALEUR!;2;fishing_gleaning;yes;1;1;somewhat_agree;2;hand_spear;2;kgs;NA;NA;NA;3750;3137.618;1.195174174;0;0;100;0;false;true;false;false;false;false;false;NA;once_per_day;decreasing;augmentation nombres de pecheurs augmentation nombres de pecheurs, diminution de produit de mer;decreasing;augmentation du nombre de pecheurs, diminution des produits halieutiques;increase in the number of fishermen, decrease in marine products;yes;Faire reserve et creation des activites alternatives qu___?__?_ils conviennent dans cette zones et plus adapte;distrust_more_people;trust_more_people;about_half_half;about_half_half;trust_all;dans le milieu tres profond et reserve(ancien reserve (Sambele): interdit de peches la periode de fermeture: il n'y a pas cette annee;Les engins dont l'utilisation interdit: bouteille, Moustiquaires, poisons, deplacement de pierre;Fermeture nationale : je ne souviens pas;Les animaux dont la capture est strictement interdite: baleine, Tortue;NA;fishers_local_users and NGO and other;NGO;government;government;NA;naturelle;NA;NA;NA;NA;a_few;a_few;no_one;no_one;NA;yes;nous obtenons des produits surabondance et Les produits sont avec prix abordable;yes;prix abordable des produits, sur-abondances des produits;affordable prices, over-abundance of the products;rien;aucun;none;good;yes;nous obtenons des produits surabondance et Les produits sont avec prix abordable;yes;produits en surabondance, produits ont un prix abordable;products are overabundant, price are affordable ;diminution des produits de mer prise par jour;diminution des produits de mer pris par jour;decrease in daily seafood quantity ;good;collecteurs : ils ont eu assez de commission et les pecheurs qui ont des materiels performants;Les gens sans materiels;unfair;car il y a des gens tres avantageux;somewhat_more;harder;somewhat_less_reliable;supportive;nous obtenons des produits surabondance Les produits sont avec prix abordable;not_involved;somewhat_disagree;fair;tres passives;no_conflict;NA;worse;diminution des produits de mer prise par jour;worse;diminution des produits de mer prise par jour;decrease in seafood products;economic;health;livelihoods;food security;aucune activite alternative;aucune activite alternative;no alternative activity;economic;NA;employment;NA;augmentation de prix des besoins quotidiens;augmentation de prix des besoins quotidiens;raise of daily needed products prices;health;NA;food security;NA;sad;fish_more;yes;-0.124046893205745;0.0565821395139002;0.0553714346324897;-0.0882586142935109;-0.00794877062179669;>1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;thach;thach;cement;solar;no_motor;no_toilet;no_transport;Madagascar;8
344;Madagascar;Northeast;Maroantsetra;Maroantsetra;Rantohely Secteur;25/12/2016;Veloson Kalo;this_district;22;22;primary_completed;betsimisaraka;FJKM;married;no;female;1;1;1;1;0;1;3;farming;no;3;2;neither;1;mesh_gill_net_below5;25;bundles;NA;5;NA;50000;3137.618;15.93565565;NA;10;90;0;true;false;false;false;false;false;false;NA;more_than_once_week;decreasing;climat et utlilisation des senne de plage;decreasing;climat, utilisation de sennes de plage ;climate, use of purse seines;yes;non au senne de plage,et au batteau de peche;about_half_half;about_half_half;about_half_half;about_half_half;trust_more_people;vatolavabe --Vatolalogho;senne de plage;mauvais temps;tortue marine,requin,langouste;NA;fishers_local_users and NGO and government;fishers_local_users and NGO and government;NGO and government;NGO;NA;NA;NA;NA;NA;NA;dont_know;dont_know;dont_know;dont_know;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;no;NA;NA;NA;NA;NA;NA;les pecheurs car ils de gagnent de l'argent et la consommateurs;collecteurs et commercants car ils ont moins de benefice;unfair;car c'est la loi de l'offre et de la demande;somewhat_more;easier;don_t_know;supportive;pour assurer nos avenir marine;active;somewhat_agree;fair;si il n'y a pas de gestion en ce momnet nous n'avons plus de produits mer;don_t_know;NA;better;ameliorer les activites;better;ameliorer les activites;improvement in activities;economic;NA;diversity;NA;augmentation des revenus;augmentation des revenus;increase in money income;economic;NA;economic wealth;NA;des epargnes;epargnes;saving;economic;NA;economic wealth;NA;sad;keep_fishing;no;0.121910074060664;0.0885930290594343;0.150789143761828;0.0367230415515135;0.119510200031043;>1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;yes;metal;wood;wood;solar;no_motor;latrine;no_transport;Madagascar;5
1143;Madagascar;Northeast;Maroantsetra;Maroantsetra;Rantohely Secteur;26/11/2016;Jean Zola;this_village;17;23;some_middle_school;betsimisaraka;FJKM;single;no;male;1;2;1;1;1;2;5;NA;NA;2;2;NA;1;fish_trap;10;bundles;NA;4;NA;20000;3137.618;6.374262259;NA;11;89;NA;false;false;false;false;true;false;false;NA;more_than_once_week;decreasing;existance de batteaux de peche;decreasing;bateaux de peche;fishing boats;no;sanctionner les batteaux de peche;about_half_half;about_half_half;trust_all;trust_more_people;trust_all;dans la reserve;senne de plage,fillet a petite maille;NA;tortue de mer,antsantsa;NA;NGO and government;fishers_local_users;NA;other;NA;NA;NA;NA;coutume;NA;a_few;NA;NA;no_one;NA;yes;assez de poisson;yes;assez de poisson;there is enough fish;les produits sont suffisants;les produits sont suffisants;sea products are enough;neutral;yes;respcet de periode de fermerture et ouverture;yes;respect de periode de fermerture et ouverture;respect of the fishing period dates;NA;NA;NA;good;la masse populaire;NA;fair;il y en a des posiyifs et negatifs;somewhat_more;neither;NA;supportive;pour que le reserves pour suffise et arrive a subvenir a nos besoins;not_involved;somewhat_disagree;fair;c'est la decision de tout le monde qui est prise en compte;NA;NA;better;construire une maison;better;construire une maison;house construction;economic;NA;material wealth;;acheter des materiaux;achat de materiaux;bought material;economic;NA;material wealth;NA;mager regulierement;manger regulierement;eat regularly;health;NA;food security;NA;very_sad;fish_less;yes;-0.0166250151880109;-0.0120262400159516;0.236315171119966;-0.0369202773421274;-0.0507012009838744;>1;0;0;0;0;0;0;0;0;0;0;0;>1;0;0;no;metal;wood;wood;solar;no_boat;no_toilet;NA;Madagascar;5
712;Madagascar;Southwest;Toliara II;Tulear 2;Tsandamba;09/12/2016;Tombozafy Velonera;this_village;23;23;some_primary;Vezo;Protestant;married;yes;male;2;1;1;1;2;3;5;fishing_gleaning;yes;2;2;somewhat_agree;5;hand_spear;20;kgs;NA;5;NA;50000;3137.618;15.93565565;2;5;95;0;false;false;true;false;false;false;false;NA;once_per_day;decreasing;diminution des produits halieutiques, changement climatique;decreasing;diminution des produits halieutiques, changement climatique;decrease in marine products, climate change;yes;Faire reserves et developpement agricultures;about_half_half;trust_more_people;about_half_half;trust_more_people;trust_all;durant la fermeture de la reserve la peche est interdite;engins et techniques de peches interdit:bouteille , bar a mine, poisons;Fermeture nationale : decembre-30janvier pour langouste et poulpe;Les animaux marins dont la capture est interdit : dauphin, baleine, Tortue de mer;NA;NGO;NGO;government;government;NA;NA;NA;NA;NA;NA;no_one;no_one;no_one;no_one;NA;yes;augmentation des produits halieutique ,surtout les poulpe;yes;augmentation des produits et surtout des poulpes;increase in products quantity especially octopus;rien;aucun;none;good;yes;augmentation des produits halieutique ,surtout les poulpe;yes;augmentation des produits halieutique, surtout les poulpes;increase in the number of products especially octopus;diminution des zones acces les peches;reduction des zones accessibles a la peche;restriction of the areas open to fishing activities;good;collecteurs : collecte en grand quantite des poissons et Pecheurs : prise de poissons de chaque pendant les beau temps;rien : car tous sont de beneficiaires;neither;car sensiblement egale avantage et inconvenient;somewhat_more;neither;somewhat_less_reliable;supportive;augmentation des produits halieutiques;active;neither;fair;clarte des decisions;no_conflict;NA;worse;diminution des produits de mers;worse;diminution des produits de mers;decrease in seafood products;economic;health;livelihoods;food security;elevation de prix des besoins quotidiennes;augmentation du prix des besoins quotidiens;raise of prices of daily needed products;health;NA;food security;NA;NA;NA;NA;NA;NA;NA;NA;sad;change_grounds;yes;-0.015598419222316;0.117163612625737;0.0238784623342964;-0.108062837533079;0.112182413768326;>1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;no;metal;cement;cement;solar;no_motor;no_toilet;no_transport;Madagascar;8
52;Madagascar;Southwest;Soariake;Tulear 2;andravona;03/12/2016;Felicien;this_village;NA;23;some_primary;Vezo;NA;married;yes;male;NA;1;1;3;2;5;7;fishing_gleaning;yes;1;1;neither;4;spear_gun;5;kgs;NA;5;NA;10000;3137.618;3.187131129;1;5;95;NA;false;false;true;false;false;false;false;NA;more_than_once_week;decreasing;je ne sais pas;decreasing;ne sait pas;don't know;no;je ne sais pas;trust_more_people;trust_more_people;trust_more_people;trust_more_people;about_half_half;NA;valibato, jaoto, senne de plage;ete: langouste et poulpe;NA;NA;NA;NGO and government;NGO and government;NA;NA;NA;NA;NA;NA;NA;NA;no_one;no_one;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;no;NA;NA;NA;NA;NA;NA;Je ne sais pas;Je ne sais pas;don_t_know;NA;no_change;neither;no_change;neutral;"La senne de plage et le ""valibato"" diminue la quantite des poissons";passive;somewhat_disagree;fair;la decision n'est pas prise qu'apres une reunion;no_conflict;NA;worse;les ressources marines ne sont plus sffisants;worse;les ressources marines ne sont plus sffisants;lack of marine resources;health;NA;food security;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;neither;change_grounds;yes;-0.1870923409392;0.117696096828211;0.00226938012958426;-0.0137554509186438;0.0419700981265924;>1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;no;thach;thach;dirt;petrol;no_motor;no_toilet;no_transport;Madagascar;8
442;Madagascar;Northwest;Ambilobe;Ambilobe;Amparamilay;27/11/2016;alban;this_village;23;23;some_secondary;antakarana;Muslim;single;yes;male;0;1;0;0;0;0;1;elevge;yes;3;3;strongly_agree;9;other_1;NA;pieces;50 pieces pour dingadinga et 200kg pour les poissons;5;NA;2250000;3137.618;717.1045041;5;1;98;1;false;false;true;false;true;true;false;NA;once_per_day;decreasing;mahay maro ny mpanjono, ireo @ bouteille koa mahay maNAtoNAaty @ mariva aty;decreasing;beaucoup de pecheurs, utilisation de bouteilles;lots of fishermen use of bottles;yes;hajaina tsara ny periode ny fermeture sy ny ouverture;NA;NA;NA;NA;NA;tsy misy;bouteille;decembre namars;tortue de mer;tsy azo anjonoany vahiny eto marikitra eto;NA;government;government;government;fishers_local_users and NGO;NA;NA;NA;NA;NA;NA;a_few;a_few;no_one;no_one;yes;Nankamora ny fazahoambokatra;yes;NAnkamora ny fazahoambokatra;better fishery production;tsy misy;aucun;none;very_good;yes;nitombo kely ny vokatra fanou, vokatra laoko madinika, nahazo rano vovo ery nilamina ny panjono;yes;nitombo kely ny vokatra fanou, vokatra laoko madinika l'ouverture de la reserve nahazo rano vovo ery nilamina ny panjono;there are more turtles, more juvenile fish, we get water from the well which is good for fishers communities;tsy misy;aucun;none;very_good;vahoaka jiaby;tsy misy;very_fair;samy nahazo fahafaham-po ny olona rehetra;a_lot_more;neither;don_t_know;supportive;misy tombotsoanay vahoaka aty;passive;neither;don_t_know;NA;no_conflict;NA;better;mandeha tsara ny asa fidiram-bola ;better;MandeHa TSaRa NY aSa FIdIRaM-bOLa,;livelihoods activities are going well;economic;NA;employment;NA;efa mahaleo tena tsara ihany koa ;efa mahaleo tena tsara ihany koa ;is independent;cultural;NA;cultural identity;NA;NA;NA;NA;NA;NA;NA;NA;very_sad;stop_fishing;NA;-0.0106317600556181;0.182691265848824;0.0386569930683908;0.127591750229576;-0.131577700891916;>1;1;1;1;0;1;0;0;0;0;0;0;>10;0;0;no;thach;thach;wood;solar;no_boat;no_toilet;no_transport;Madagascar;4
